node_loc,technology,year_vtg,value,unit
R12_CHN,coal_ppl_cfNH3,2040,205.7767232,USD/kW
R12_RCPA,coal_ppl_cfNH3,2040,205.6200012,USD/kW
R12_PAS,coal_adv_cfNH3,2045,192.8680568,USD/kW
R12_SAS,coal_adv_cfNH3,2045,192.5900058,USD/kW
R12_CHN,coal_adv_cfNH3,2045,203.1283495,USD/kW
R12_RCPA,coal_adv_cfNH3,2045,202.7480559,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2045,192.8680568,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2045,192.5900058,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2045,203.1283495,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2045,202.7480559,USD/kW
R12_PAS,coal_ppl_cfNH3,2045,192.8680568,USD/kW
R12_SAS,coal_ppl_cfNH3,2045,192.5900058,USD/kW
R12_CHN,coal_ppl_cfNH3,2045,203.1283495,USD/kW
R12_RCPA,coal_ppl_cfNH3,2045,202.7480559,USD/kW
R12_PAS,coal_adv_cfNH3,2050,188.5846958,USD/kW
R12_SAS,coal_adv_cfNH3,2050,188.7732179,USD/kW
R12_CHN,coal_adv_cfNH3,2050,201.8536907,USD/kW
R12_RCPA,coal_adv_cfNH3,2050,200.7568482,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2050,188.5846958,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2050,188.7732179,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2050,201.8536907,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2050,200.7568482,USD/kW
R12_PAS,coal_ppl_cfNH3,2050,188.5846958,USD/kW
R12_SAS,coal_ppl_cfNH3,2050,188.7732179,USD/kW
R12_CHN,coal_ppl_cfNH3,2050,201.8536907,USD/kW
R12_RCPA,coal_ppl_cfNH3,2050,200.7568482,USD/kW
R12_PAS,coal_adv_cfNH3,2055,185.3550732,USD/kW
R12_SAS,coal_adv_cfNH3,2055,186.1101649,USD/kW
R12_CHN,coal_adv_cfNH3,2055,201.3450704,USD/kW
R12_RCPA,coal_adv_cfNH3,2055,199.5943525,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2055,185.3550732,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2055,186.1101649,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2055,201.3450704,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2055,199.5943525,USD/kW
R12_PAS,coal_ppl_cfNH3,2055,185.3550732,USD/kW
R12_SAS,coal_ppl_cfNH3,2055,186.1101649,USD/kW
R12_CHN,coal_ppl_cfNH3,2055,201.3450704,USD/kW
R12_RCPA,coal_ppl_cfNH3,2055,199.5943525,USD/kW
R12_PAS,coal_adv_cfNH3,2060,183.0662596,USD/kW
R12_SAS,coal_adv_cfNH3,2060,184.4089495,USD/kW
R12_CHN,coal_adv_cfNH3,2060,201.3450704,USD/kW
R12_RCPA,coal_adv_cfNH3,2060,199.2857039,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2060,183.0662596,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2060,184.4089495,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2060,201.3450704,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2060,199.2857039,USD/kW
R12_PAS,coal_ppl_cfNH3,2060,183.0662596,USD/kW
R12_SAS,coal_ppl_cfNH3,2060,184.4089495,USD/kW
R12_CHN,coal_ppl_cfNH3,2060,201.3450704,USD/kW
R12_RCPA,coal_ppl_cfNH3,2060,199.2857039,USD/kW
R12_PAS,coal_adv_cfNH3,2070,180.6329995,USD/kW
R12_SAS,coal_adv_cfNH3,2070,183.2279877,USD/kW
R12_CHN,coal_adv_cfNH3,2070,201.3450704,USD/kW
R12_RCPA,coal_adv_cfNH3,2070,199.2857039,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2070,180.6329995,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2070,183.2279877,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2070,201.3450704,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2070,199.2857039,USD/kW
R12_PAS,coal_ppl_cfNH3,2070,180.6329995,USD/kW
R12_SAS,coal_ppl_cfNH3,2070,183.2279877,USD/kW
R12_CHN,coal_ppl_cfNH3,2070,201.3450704,USD/kW
R12_RCPA,coal_ppl_cfNH3,2070,199.2857039,USD/kW
R12_PAS,coal_adv_cfNH3,2080,180.1482206,USD/kW
R12_SAS,coal_adv_cfNH3,2080,184.1232686,USD/kW
R12_CHN,coal_adv_cfNH3,2080,201.3450704,USD/kW
R12_RCPA,coal_adv_cfNH3,2080,199.2857039,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2080,180.1482206,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2080,184.1232686,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2080,201.3450704,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2080,199.2857039,USD/kW
R12_PAS,coal_ppl_cfNH3,2080,180.1482206,USD/kW
R12_SAS,coal_ppl_cfNH3,2080,184.1232686,USD/kW
R12_CHN,coal_ppl_cfNH3,2080,201.3450704,USD/kW
R12_RCPA,coal_ppl_cfNH3,2080,199.2857039,USD/kW
R12_PAS,coal_adv_cfNH3,2090,180.7158475,USD/kW
R12_SAS,coal_adv_cfNH3,2090,186.0433895,USD/kW
R12_CHN,coal_adv_cfNH3,2090,201.3450704,USD/kW
R12_RCPA,coal_adv_cfNH3,2090,199.2857039,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2090,180.7158475,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2090,186.0433895,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2090,201.3450704,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2090,199.2857039,USD/kW
R12_PAS,coal_ppl_cfNH3,2090,180.7158475,USD/kW
R12_SAS,coal_ppl_cfNH3,2090,186.0433895,USD/kW
R12_CHN,coal_ppl_cfNH3,2090,201.3450704,USD/kW
R12_RCPA,coal_ppl_cfNH3,2090,199.2857039,USD/kW
R12_PAS,coal_adv_cfNH3,2100,181.9890944,USD/kW
R12_SAS,coal_adv_cfNH3,2100,188.5893703,USD/kW
R12_CHN,coal_adv_cfNH3,2100,201.3450704,USD/kW
R12_RCPA,coal_adv_cfNH3,2100,199.2857039,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2100,181.9890944,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2100,188.5893703,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2100,201.3450704,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2100,199.2857039,USD/kW
R12_PAS,coal_ppl_cfNH3,2100,181.9890944,USD/kW
R12_SAS,coal_ppl_cfNH3,2100,188.5893703,USD/kW
R12_CHN,coal_ppl_cfNH3,2100,201.3450704,USD/kW
R12_RCPA,coal_ppl_cfNH3,2100,199.2857039,USD/kW
R12_PAS,coal_adv_cfNH3,2110,181.9890944,USD/kW
R12_SAS,coal_adv_cfNH3,2110,188.5893703,USD/kW
R12_CHN,coal_adv_cfNH3,2110,201.3450704,USD/kW
R12_RCPA,coal_adv_cfNH3,2110,199.2857039,USD/kW
R12_PAS,coal_ppl_u_cfNH3,2110,181.9890944,USD/kW
R12_SAS,coal_ppl_u_cfNH3,2110,188.5893703,USD/kW
R12_CHN,coal_ppl_u_cfNH3,2110,201.3450704,USD/kW
R12_RCPA,coal_ppl_u_cfNH3,2110,199.2857039,USD/kW
R12_PAS,coal_ppl_cfNH3,2110,181.9890944,USD/kW
R12_SAS,coal_ppl_cfNH3,2110,188.5893703,USD/kW
R12_CHN,coal_ppl_cfNH3,2110,201.3450704,USD/kW
R12_RCPA,coal_ppl_cfNH3,2110,199.2857039,USD/kW
